year,month,precinct,offense_category,0
2022,June,05,LARCENY,60
2022,June,05,MISCELLANEOUS,1
2022,June,05,OBSTRUCTING JUDICIARY,6
2022,June,05,OBSTRUCTING THE POLICE,3
2022,June,05,OTHER,1
2022,June,05,OUIL,4
2022,June,05,ROBBERY,10
2022,June,05,RUNAWAY,8
2022,June,05,SEX OFFENSES,1
2022,June,05,SEXUAL ASSAULT,7
2022,June,05,STOLEN PROPERTY,13
2022,June,05,STOLEN VEHICLE,51
2022,June,05,WEAPONS OFFENSES,20
2022,June,06,AGGRAVATED ASSAULT,86
2022,June,06,ARSON,2
2022,June,06,ASSAULT,150
2022,June,06,BURGLARY,47
2022,June,06,DAMAGE TO PROPERTY,124
2022,June,06,DANGEROUS DRUGS,8
2022,June,06,DISORDERLY CONDUCT,1
2022,June,06,EXTORTION,1
2022,June,06,FAMILY OFFENSE,2
2022,June,06,FRAUD,38
2022,June,06,HOMICIDE,5
2022,June,06,KIDNAPPING,1
2022,June,06,LARCENY,86
2022,June,06,OBSTRUCTING JUDICIARY,7
2022,June,06,OBSTRUCTING THE POLICE,12
2022,June,06,OTHER,2
2022,June,06,OUIL,2
2022,June,06,ROBBERY,13
2022,June,06,RUNAWAY,6
2022,June,06,SEX OFFENSES,20
2022,June,06,SEXUAL ASSAULT,6
2022,June,06,STOLEN PROPERTY,8
2022,June,06,STOLEN VEHICLE,82
2022,June,06,WEAPONS OFFENSES,24
2022,June,07,AGGRAVATED ASSAULT,43
2022,June,07,ARSON,3
2022,June,07,ASSAULT,80
2022,June,07,BURGLARY,22
2022,June,07,DAMAGE TO PROPERTY,61
2022,June,07,DANGEROUS DRUGS,1
2022,June,07,EXTORTION,1
2022,June,07,FAMILY OFFENSE,6
2022,June,07,FRAUD,22
2022,June,07,HOMICIDE,2
2022,June,07,LARCENY,94
2022,June,07,OBSTRUCTING JUDICIARY,4
2022,June,07,OBSTRUCTING THE POLICE,9
2022,June,07,OUIL,6
2022,June,07,ROBBERY,9
2022,June,07,RUNAWAY,3
2022,June,07,SEX OFFENSES,6
2022,June,07,SEXUAL ASSAULT,5
2022,June,07,STOLEN PROPERTY,12
2022,June,07,STOLEN VEHICLE,51
2022,June,07,WEAPONS OFFENSES,17
2022,June,08,AGGRAVATED ASSAULT,104
2022,June,08,ARSON,9
2022,June,08,ASSAULT,168
2022,June,08,BURGLARY,57
2022,June,08,DAMAGE TO PROPERTY,109
2022,June,08,DANGEROUS DRUGS,6
2022,June,08,EXTORTION,1
2022,June,08,FAMILY OFFENSE,7
2022,June,08,FORGERY,5
2022,June,08,FRAUD,72
2022,June,08,HOMICIDE,2
2022,June,08,JUSTIFIABLE HOMICIDE,1
2022,June,08,KIDNAPPING,1
2022,June,08,LARCENY,85
2022,June,08,OBSTRUCTING JUDICIARY,11
2022,June,08,OBSTRUCTING THE POLICE,24
2022,June,08,OTHER,1
2022,June,08,ROBBERY,20
2022,June,08,RUNAWAY,7
2022,June,08,SEX OFFENSES,9
2022,June,08,SEXUAL ASSAULT,4
2022,June,08,SOLICITATION,1
2022,June,08,STOLEN PROPERTY,25
2022,June,08,STOLEN VEHICLE,89
2022,June,08,WEAPONS OFFENSES,41
2022,June,09,AGGRAVATED ASSAULT,115
2022,June,09,ARSON,8
2022,June,09,ASSAULT,160
2022,June,09,BURGLARY,45
2022,June,09,DAMAGE TO PROPERTY,106
2022,June,09,DANGEROUS DRUGS,12
2022,June,09,FAMILY OFFENSE,2
2022,June,09,FRAUD,43
2022,June,09,HOMICIDE,4
2022,June,09,KIDNAPPING,2
2022,June,09,LARCENY,87
2022,June,09,OBSTRUCTING JUDICIARY,6
2022,June,09,OBSTRUCTING THE POLICE,15
2022,June,09,OTHER,1
2022,June,09,OUIL,4
2022,June,09,ROBBERY,19
2022,June,09,RUNAWAY,9
2022,June,09,SEX OFFENSES,3
2022,June,09,SEXUAL ASSAULT,5
2022,June,09,STOLEN PROPERTY,40
2022,June,09,STOLEN VEHICLE,77
2022,June,09,WEAPONS OFFENSES,61
2022,June,10,AGGRAVATED ASSAULT,64
2022,June,10,ARSON,6
2022,June,10,ASSAULT,102
2022,June,10,BURGLARY,27
2022,June,10,DAMAGE TO PROPERTY,74
2022,June,10,DANGEROUS DRUGS,11
2022,June,10,FAMILY OFFENSE,1
2022,June,10,FORGERY,1
2022,June,10,FRAUD,40
2022,June,10,HOMICIDE,4
2022,June,10,LARCENY,57
2022,June,10,OBSTRUCTING JUDICIARY,5
2022,June,10,OBSTRUCTING THE POLICE,7
2022,June,10,OUIL,6
2022,June,10,ROBBERY,13
2022,June,10,RUNAWAY,4
2022,June,10,SEX OFFENSES,6
2022,June,10,SEXUAL ASSAULT,6
2022,June,10,STOLEN PROPERTY,12
2022,June,10,STOLEN VEHICLE,39
2022,June,10,WEAPONS OFFENSES,19
2022,June,11,AGGRAVATED ASSAULT,81
2022,June,11,ARSON,5
2022,June,11,ASSAULT,120
2022,June,11,BURGLARY,36
2022,June,11,DAMAGE TO PROPERTY,63
2022,June,11,DANGEROUS DRUGS,12
2022,June,11,DISORDERLY CONDUCT,1
2022,June,11,EXTORTION,1
2022,June,11,FORGERY,1
2022,June,11,FRAUD,37
2022,June,11,HOMICIDE,6
2022,June,11,KIDNAPPING,1
2022,June,11,LARCENY,61
2022,June,11,MISCELLANEOUS,1
2022,June,11,OBSTRUCTING JUDICIARY,12
2022,June,11,OBSTRUCTING THE POLICE,10
2022,June,11,OTHER,2
2022,June,11,OUIL,8
2022,June,11,ROBBERY,9
2022,June,11,RUNAWAY,2
2022,June,11,SEX OFFENSES,1
2022,June,11,SEXUAL ASSAULT,6
2022,June,11,STOLEN PROPERTY,23
2022,June,11,STOLEN VEHICLE,41
2022,June,11,WEAPONS OFFENSES,16
2022,June,12,AGGRAVATED ASSAULT,97
2022,June,12,ARSON,7
2022,June,12,ASSAULT,157
2022,June,12,BURGLARY,53
2022,June,12,DAMAGE TO PROPERTY,102
2022,June,12,DANGEROUS DRUGS,4
2022,June,12,FAMILY OFFENSE,4
2022,June,12,FRAUD,72
2022,June,12,HOMICIDE,2
2022,June,12,KIDNAPPING,4
2022,June,12,LARCENY,107
2022,June,12,OBSTRUCTING JUDICIARY,7
2022,June,12,OBSTRUCTING THE POLICE,11
2022,June,12,OTHER,3
2022,June,12,OUIL,6
2022,June,12,ROBBERY,18
2022,June,12,RUNAWAY,9
2022,June,12,SEX OFFENSES,27
2022,June,12,SEXUAL ASSAULT,7
2022,June,12,STOLEN PROPERTY,16
2022,June,12,STOLEN VEHICLE,73
2022,June,12,WEAPONS OFFENSES,24
2022,March,02,AGGRAVATED ASSAULT,74
2022,March,02,ARSON,2
2022,March,02,ASSAULT,116
2022,March,02,BURGLARY,39
2022,March,02,DAMAGE TO PROPERTY,77
2022,March,02,DANGEROUS DRUGS,8
2022,March,02,FAMILY OFFENSE,10
2022,March,02,FORGERY,1
2022,March,02,FRAUD,40
2022,March,02,HOMICIDE,2
2022,March,02,KIDNAPPING,2
2022,March,02,LARCENY,78
2022,March,02,OBSTRUCTING JUDICIARY,12
2022,March,02,OBSTRUCTING THE POLICE,19
2022,March,02,OTHER,4
2022,March,02,OUIL,2
2022,March,02,ROBBERY,5
2022,March,02,RUNAWAY,1
2022,March,02,SEX OFFENSES,7
2022,March,02,SEXUAL ASSAULT,2
2022,March,02,STOLEN PROPERTY,20
2022,March,02,STOLEN VEHICLE,57
2022,March,02,WEAPONS OFFENSES,27
2022,March,03,AGGRAVATED ASSAULT,14
2022,March,03,ARSON,3
2022,March,03,ASSAULT,115
2022,March,03,BURGLARY,30
2022,March,03,DAMAGE TO PROPERTY,81
2022,March,03,DANGEROUS DRUGS,5
2022,March,03,DISORDERLY CONDUCT,3
2022,March,03,FAMILY OFFENSE,1
2022,March,03,FORGERY,2
2022,March,03,FRAUD,46
2022,March,03,HOMICIDE,2
2022,March,03,KIDNAPPING,1
2022,March,03,LARCENY,165
2022,March,03,LIQUOR,1
2022,March,03,OBSTRUCTING JUDICIARY,10
2022,March,03,OBSTRUCTING THE POLICE,7
2022,March,03,OTHER,7
2022,March,03,OUIL,8
2022,March,03,ROBBERY,11
2022,March,03,RUNAWAY,2
2022,March,03,SEX OFFENSES,2
2022,March,03,SEXUAL ASSAULT,6
2022,March,03,STOLEN PROPERTY,10
2022,March,03,STOLEN VEHICLE,52
2022,March,03,WEAPONS OFFENSES,18
2022,March,04,AGGRAVATED ASSAULT,21
2022,March,04,ARSON,1
2022,March,04,ASSAULT,83
2022,March,04,BURGLARY,21
2022,March,04,DAMAGE TO PROPERTY,38
2022,March,04,DANGEROUS DRUGS,12
2022,March,04,FAMILY OFFENSE,1
2022,March,04,FRAUD,33
2022,March,04,LARCENY,54
2022,March,04,OBSTRUCTING JUDICIARY,9
2022,March,04,OBSTRUCTING THE POLICE,6
2022,March,04,OTHER,1
2022,March,04,ROBBERY,4
2022,March,04,SEX OFFENSES,14
2022,March,04,SEXUAL ASSAULT,4
2022,March,04,STOLEN PROPERTY,16
2022,March,04,STOLEN VEHICLE,43
2022,March,04,WEAPONS OFFENSES,27
2022,March,05,AGGRAVATED ASSAULT,34
2022,March,05,ARSON,3
2022,March,05,ASSAULT,88
2022,March,05,BURGLARY,28
2022,March,05,DAMAGE TO PROPERTY,50
2022,March,05,DANGEROUS DRUGS,1
2022,March,05,DISORDERLY CONDUCT,1
2022,March,05,FAMILY OFFENSE,1
2022,March,05,FRAUD,31
2022,March,05,HOMICIDE,3
2022,March,05,KIDNAPPING,1
2022,March,05,LARCENY,61
2022,March,05,MISCELLANEOUS,2
2022,March,05,OBSTRUCTING JUDICIARY,5
2022,March,05,OBSTRUCTING THE POLICE,5
2022,March,05,ROBBERY,6
2022,March,05,RUNAWAY,11
2022,March,05,SEX OFFENSES,5
2022,March,05,SEXUAL ASSAULT,8
2022,March,05,STOLEN PROPERTY,8
2022,March,05,STOLEN VEHICLE,29
2022,March,05,WEAPONS OFFENSES,12
2022,March,06,AGGRAVATED ASSAULT,67
2022,March,06,ARSON,4
2022,March,06,ASSAULT,164
2022,March,06,BURGLARY,46
2022,March,06,DAMAGE TO PROPERTY,89
2022,March,06,DANGEROUS DRUGS,3
2022,March,06,FAMILY OFFENSE,5
2022,March,06,FRAUD,41
2022,March,06,HOMICIDE,1
2022,March,06,KIDNAPPING,2
2022,March,06,LARCENY,71
2022,March,06,OBSTRUCTING JUDICIARY,17
2022,March,06,OBSTRUCTING THE POLICE,21
2022,March,06,OUIL,2
2022,March,06,ROBBERY,9
2022,March,06,RUNAWAY,9
2022,March,06,SEX OFFENSES,19
2022,March,06,SEXUAL ASSAULT,6
2022,March,06,STOLEN PROPERTY,19
2022,March,06,STOLEN VEHICLE,70
2022,March,06,WEAPONS OFFENSES,26
2022,March,07,AGGRAVATED ASSAULT,38
2022,March,07,ARSON,4
2022,March,07,ASSAULT,79
2022,March,07,BURGLARY,24
2022,March,07,DAMAGE TO PROPERTY,39
2022,March,07,DANGEROUS DRUGS,4
2022,March,07,DISORDERLY CONDUCT,1
2022,March,07,FORGERY,1
2022,March,07,FRAUD,20
2022,March,07,HOMICIDE,1
2022,March,07,KIDNAPPING,1
2022,March,07,LARCENY,78
2022,March,07,OBSTRUCTING JUDICIARY,8
2022,March,07,OBSTRUCTING THE POLICE,5
2022,March,07,OTHER,1
2022,March,07,ROBBERY,7
2022,March,07,RUNAWAY,1
2022,March,07,SEX OFFENSES,7
2022,March,07,SEXUAL ASSAULT,4
2022,March,07,STOLEN PROPERTY,7
2022,March,07,STOLEN VEHICLE,53
2022,March,07,WEAPONS OFFENSES,7
2022,March,08,AGGRAVATED ASSAULT,71
2022,March,08,ARSON,2
2022,March,08,ASSAULT,145
2022,March,08,BURGLARY,46
2022,March,08,DAMAGE TO PROPERTY,94
2022,March,08,DANGEROUS DRUGS,11
2022,March,08,DISORDERLY CONDUCT,2
2022,March,08,FAMILY OFFENSE,4
2022,March,08,FORGERY,4
2022,March,08,FRAUD,67
2022,March,08,HOMICIDE,2
2022,March,08,KIDNAPPING,1
2022,March,08,LARCENY,105
2022,March,08,OBSTRUCTING JUDICIARY,13
2022,March,08,OBSTRUCTING THE POLICE,14
2022,March,08,OTHER,1
2022,March,08,ROBBERY,9
2022,March,08,RUNAWAY,5
2022,March,08,SEX OFFENSES,7
2022,March,08,SEXUAL ASSAULT,5
2022,March,08,STOLEN PROPERTY,23
2022,March,08,STOLEN VEHICLE,97
2022,March,08,WEAPONS OFFENSES,71
2022,March,09,AGGRAVATED ASSAULT,78
2022,March,09,ARSON,5
2022,March,09,ASSAULT,147
2022,March,09,BURGLARY,49
2022,March,09,DAMAGE TO PROPERTY,133
2022,March,09,DANGEROUS DRUGS,11
2022,March,09,DISORDERLY CONDUCT,1
2022,March,09,FAMILY OFFENSE,2
2022,March,09,FRAUD,39
2022,March,09,HOMICIDE,6
2022,March,09,KIDNAPPING,3
2022,March,09,LARCENY,90
2022,March,09,LIQUOR,1
2022,March,09,MISCELLANEOUS,1
2022,March,09,OBSTRUCTING JUDICIARY,8
2022,March,09,OBSTRUCTING THE POLICE,14
2022,March,09,OUIL,10
2022,March,09,ROBBERY,13
2022,March,09,RUNAWAY,6
2022,March,09,SEX OFFENSES,10
2022,March,09,SEXUAL ASSAULT,6
2022,March,09,STOLEN PROPERTY,30
2022,March,09,STOLEN VEHICLE,59
2022,March,09,WEAPONS OFFENSES,45
2022,March,10,AGGRAVATED ASSAULT,47
2022,March,10,ARSON,2
2022,March,10,ASSAULT,122
2022,March,10,BURGLARY,22
2022,March,10,DAMAGE TO PROPERTY,58
2022,March,10,DANGEROUS DRUGS,13
2022,March,10,DISORDERLY CONDUCT,2
2022,March,10,EXTORTION,1
2022,March,10,FAMILY OFFENSE,1
2022,March,10,FRAUD,39
2022,March,10,HOMICIDE,2
2022,March,10,KIDNAPPING,2
2022,March,10,LARCENY,56
2022,March,10,OBSTRUCTING JUDICIARY,6
2022,March,10,OBSTRUCTING THE POLICE,14
2022,March,10,ROBBERY,12
2022,March,10,SEX OFFENSES,5
2022,March,10,SEXUAL ASSAULT,7
2022,March,10,STOLEN PROPERTY,14
2022,March,10,STOLEN VEHICLE,53
2022,March,10,WEAPONS OFFENSES,20
2022,March,11,AGGRAVATED ASSAULT,43
2022,March,11,ARSON,6
2022,March,11,ASSAULT,97
2022,March,11,BURGLARY,34
2022,March,11,DAMAGE TO PROPERTY,49
2022,March,11,DANGEROUS DRUGS,19
2022,March,11,FAMILY OFFENSE,6
2022,March,11,FORGERY,1
2022,March,11,FRAUD,46
2022,March,11,HOMICIDE,2
2022,March,11,KIDNAPPING,2
2022,March,11,LARCENY,58
2022,March,11,OBSTRUCTING JUDICIARY,11
2022,March,11,OBSTRUCTING THE POLICE,14
2022,March,11,OTHER,2
2022,March,11,OUIL,2
2022,March,11,ROBBERY,4
2022,March,11,RUNAWAY,6
2022,March,11,SEX OFFENSES,3
2022,March,11,SEXUAL ASSAULT,4
2022,March,11,STOLEN PROPERTY,13
2022,March,11,STOLEN VEHICLE,46
2022,March,11,WEAPONS OFFENSES,15
2022,March,12,AGGRAVATED ASSAULT,64
2022,March,12,ARSON,1
2022,March,12,ASSAULT,159
2022,March,12,BURGLARY,56
2022,March,12,DAMAGE TO PROPERTY,101
2022,March,12,DANGEROUS DRUGS,9
2022,March,12,DISORDERLY CONDUCT,2
2022,March,12,FAMILY OFFENSE,2
2022,March,12,FORGERY,2
2022,March,12,FRAUD,64
2022,March,12,HOMICIDE,4
2022,March,12,KIDNAPPING,3
2022,March,12,LARCENY,100
2022,March,12,OBSTRUCTING JUDICIARY,5
2022,March,12,OBSTRUCTING THE POLICE,6
2022,March,12,OTHER,1
2022,March,12,OUIL,2
2022,March,12,ROBBERY,11
2022,March,12,RUNAWAY,1
2022,March,12,SEX OFFENSES,36
2022,March,12,SEXUAL ASSAULT,6
2022,March,12,STOLEN PROPERTY,19
2022,March,12,STOLEN VEHICLE,79
2022,March,12,WEAPONS OFFENSES,40
2022,May,0,ASSAULT,1
2022,May,0,LARCENY,1
2022,May,02,AGGRAVATED ASSAULT,66
2022,May,02,ARSON,3
2022,May,02,ASSAULT,145
2022,May,02,BURGLARY,55
2022,May,02,DAMAGE TO PROPERTY,93
2022,May,02,DANGEROUS DRUGS,5
2022,May,02,EXTORTION,1
2022,May,02,FAMILY OFFENSE,3
2022,May,02,FORGERY,1
2022,May,02,FRAUD,37
2022,May,02,HOMICIDE,2
2022,May,02,KIDNAPPING,1
2022,May,02,LARCENY,88
2022,May,02,OBSTRUCTING JUDICIARY,5
2022,May,02,OBSTRUCTING THE POLICE,9
2022,May,02,OTHER,2
2022,May,02,ROBBERY,12
2022,May,02,RUNAWAY,10
2022,May,02,SEX OFFENSES,6
2022,May,02,SEXUAL ASSAULT,6
2022,May,02,STOLEN PROPERTY,9
2022,May,02,STOLEN VEHICLE,46
2022,May,02,WEAPONS OFFENSES,19
2022,May,03,AGGRAVATED ASSAULT,37
2022,May,03,ASSAULT,125
2022,May,03,BURGLARY,28
2022,May,03,DAMAGE TO PROPERTY,94
2022,May,03,DANGEROUS DRUGS,5
2022,May,03,DISORDERLY CONDUCT,13
2022,May,03,FAMILY OFFENSE,1
2022,May,03,FORGERY,1
2022,May,03,FRAUD,50
2022,May,03,HOMICIDE,1
2022,May,03,KIDNAPPING,1
2022,May,03,LARCENY,168
2022,May,03,OBSTRUCTING JUDICIARY,5
2022,May,03,OBSTRUCTING THE POLICE,13
2022,May,03,OTHER,7
2022,May,03,ROBBERY,17
2022,May,03,SEX OFFENSES,5
2022,May,03,SEXUAL ASSAULT,8
2022,May,03,STOLEN PROPERTY,11
2022,May,03,STOLEN VEHICLE,74
2022,May,03,WEAPONS OFFENSES,34
2022,May,04,AGGRAVATED ASSAULT,43
2022,May,04,ARSON,3
2022,May,04,ASSAULT,88
2022,May,04,BURGLARY,21
2022,May,04,DAMAGE TO PROPERTY,47
2022,May,04,DANGEROUS DRUGS,6
2022,May,04,DISORDERLY CONDUCT,2
2022,May,04,EXTORTION,2
2022,May,04,FAMILY OFFENSE,4
2022,May,04,FRAUD,31
2022,May,04,HOMICIDE,1
2022,May,04,KIDNAPPING,1
2022,May,04,LARCENY,54
2022,May,04,OBSTRUCTING JUDICIARY,1
2022,May,04,OBSTRUCTING THE POLICE,7
2022,May,04,OTHER,1
2022,May,04,OUIL,4
2022,May,04,ROBBERY,9
2022,May,04,RUNAWAY,1
2022,May,04,SEX OFFENSES,12
2022,May,04,SEXUAL ASSAULT,2
2022,May,04,STOLEN PROPERTY,14
2022,May,04,STOLEN VEHICLE,35
2022,May,04,WEAPONS OFFENSES,21
2022,May,05,AGGRAVATED ASSAULT,60
2022,May,05,ARSON,1
2022,May,05,ASSAULT,105
2022,May,05,BURGLARY,30
2022,May,05,DAMAGE TO PROPERTY,70
2022,May,05,DANGEROUS DRUGS,1
2022,May,05,FAMILY OFFENSE,1
2022,May,05,FORGERY,1
2022,May,05,FRAUD,40
2022,May,05,HOMICIDE,1
2022,May,05,KIDNAPPING,1
2022,May,05,LARCENY,65
2022,May,05,MISCELLANEOUS,1
2022,May,05,OBSTRUCTING JUDICIARY,8
2022,May,05,OBSTRUCTING THE POLICE,6
2022,May,05,OUIL,6
2022,May,05,ROBBERY,4
2022,May,05,RUNAWAY,11
2022,May,05,SEX OFFENSES,4
2022,May,05,SEXUAL ASSAULT,5
2022,May,05,STOLEN PROPERTY,4
2022,May,05,STOLEN VEHICLE,53
2022,May,05,WEAPONS OFFENSES,9
2022,May,06,AGGRAVATED ASSAULT,99
2022,May,06,ARSON,5
2022,May,06,ASSAULT,153
2022,May,06,BURGLARY,51
2022,May,06,DAMAGE TO PROPERTY,101
2022,May,06,DANGEROUS DRUGS,6
2022,May,06,DISORDERLY CONDUCT,2
2022,May,06,EXTORTION,1
2022,May,06,FAMILY OFFENSE,5
2022,May,06,FORGERY,1
2022,May,06,FRAUD,44
2022,May,06,HOMICIDE,3
2022,May,06,KIDNAPPING,2
2022,May,06,LARCENY,75
2022,May,06,OBSTRUCTING JUDICIARY,2
2022,May,06,OBSTRUCTING THE POLICE,17
2022,May,06,OTHER,1
2022,May,06,ROBBERY,13
2022,May,06,RUNAWAY,15
2022,May,06,SEX OFFENSES,8
2022,May,06,SEXUAL ASSAULT,9
2022,May,06,STOLEN PROPERTY,23
2022,May,06,STOLEN VEHICLE,67
2022,May,06,WEAPONS OFFENSES,39
2022,May,07,AGGRAVATED ASSAULT,46
2022,May,07,ARSON,2
2022,May,07,ASSAULT,89
2022,May,07,BURGLARY,20
2022,May,07,DAMAGE TO PROPERTY,76
2022,May,07,DANGEROUS DRUGS,3
2022,May,07,FAMILY OFFENSE,2
2022,May,07,FRAUD,24
2022,May,07,HOMICIDE,3
2022,May,07,LARCENY,71
2022,May,07,MISCELLANEOUS,1
2022,May,07,OBSTRUCTING JUDICIARY,4
2022,May,07,OBSTRUCTING THE POLICE,4
2022,May,07,OUIL,2
2022,May,07,ROBBERY,13
2022,May,07,RUNAWAY,1
2022,May,07,SEX OFFENSES,3
2022,May,07,SEXUAL ASSAULT,6
2022,May,07,STOLEN PROPERTY,11
2022,May,07,STOLEN VEHICLE,47
2022,May,07,WEAPONS OFFENSES,10
2022,May,08,AGGRAVATED ASSAULT,89
2022,May,08,ARSON,3
2022,May,08,ASSAULT,173
2022,May,08,BURGLARY,46
2022,May,08,DAMAGE TO PROPERTY,109
2022,May,08,DANGEROUS DRUGS,5
2022,May,08,DISORDERLY CONDUCT,2
2022,May,08,EXTORTION,1
2022,May,08,FAMILY OFFENSE,3
2022,May,08,FORGERY,13
2022,May,08,FRAUD,76
2022,May,08,HOMICIDE,5
2022,May,08,KIDNAPPING,3
2022,May,08,LARCENY,102
2022,May,08,OBSTRUCTING JUDICIARY,6
2022,May,08,OBSTRUCTING THE POLICE,25
2022,May,08,OTHER,2
2022,May,08,OUIL,4
2022,May,08,ROBBERY,20
2022,May,08,RUNAWAY,8
2022,May,08,SEX OFFENSES,17
2022,May,08,SEXUAL ASSAULT,5
2022,May,08,STOLEN PROPERTY,19
2022,May,08,STOLEN VEHICLE,88
2022,May,08,WEAPONS OFFENSES,56
2022,May,09,AGGRAVATED ASSAULT,120
2022,May,09,ARSON,6
2022,May,09,ASSAULT,177
2022,May,09,BURGLARY,70
2022,May,09,DAMAGE TO PROPERTY,111
2022,May,09,DANGEROUS DRUGS,14
2022,May,09,DISORDERLY CONDUCT,1
2022,May,09,FAMILY OFFENSE,3
2022,May,09,FRAUD,30
2022,May,09,HOMICIDE,4
2022,May,09,KIDNAPPING,1
2022,May,09,LARCENY,80
2022,May,09,OBSTRUCTING JUDICIARY,5
2022,May,09,OBSTRUCTING THE POLICE,22
2022,May,09,OTHER,2
2022,May,09,OUIL,2
2022,May,09,ROBBERY,18
2022,May,09,RUNAWAY,11
2022,May,09,SEX OFFENSES,2
2022,May,09,SEXUAL ASSAULT,9
2022,May,09,STOLEN PROPERTY,29
2022,May,09,STOLEN VEHICLE,101
2022,May,09,WEAPONS OFFENSES,80
2022,May,10,AGGRAVATED ASSAULT,64
2022,May,10,ARSON,9
2022,May,10,ASSAULT,130
2022,May,10,BURGLARY,45
2022,May,10,DAMAGE TO PROPERTY,74
2022,May,10,DANGEROUS DRUGS,9
2022,May,10,EXTORTION,1
2022,May,10,FAMILY OFFENSE,3
2022,May,10,FRAUD,44
2022,May,10,HOMICIDE,2
2022,May,10,KIDNAPPING,1
2022,May,10,LARCENY,88
2022,May,10,OBSTRUCTING JUDICIARY,6
2022,May,10,OBSTRUCTING THE POLICE,5
2022,May,10,ROBBERY,8
2022,May,10,RUNAWAY,1
2022,May,10,SEX OFFENSES,2
2022,May,10,SEXUAL ASSAULT,7
2022,May,10,STOLEN PROPERTY,11
2022,May,10,STOLEN VEHICLE,42
2022,May,10,WEAPONS OFFENSES,10
2022,May,11,AGGRAVATED ASSAULT,90
2022,May,11,ARSON,5
2022,May,11,ASSAULT,116
2022,May,11,BURGLARY,45
2022,May,11,DAMAGE TO PROPERTY,73
2022,May,11,DANGEROUS DRUGS,19
2022,May,11,FAMILY OFFENSE,1
2022,May,11,FRAUD,38
2022,May,11,HOMICIDE,6
2022,May,11,KIDNAPPING,1
2022,May,11,LARCENY,68
2022,May,11,OBSTRUCTING JUDICIARY,7
2022,May,11,OBSTRUCTING THE POLICE,4
2022,May,11,OTHER,3
2022,May,11,OUIL,4
2022,May,11,ROBBERY,7
2022,May,11,RUNAWAY,1
2022,May,11,SEX OFFENSES,2
2022,May,11,SEXUAL ASSAULT,3
2022,May,11,STOLEN PROPERTY,20
2022,May,11,STOLEN VEHICLE,38
2022,May,11,WEAPONS OFFENSES,18
2022,May,12,AGGRAVATED ASSAULT,77
2022,May,12,ARSON,5
2022,May,12,ASSAULT,130
2022,May,12,BURGLARY,37
2022,May,12,DAMAGE TO PROPERTY,115
2022,May,12,DANGEROUS DRUGS,4
2022,May,12,DISORDERLY CONDUCT,1
2022,May,12,FAMILY OFFENSE,7
2022,May,12,FORGERY,3
2022,May,12,FRAUD,84
2022,May,12,HOMICIDE,2
2022,May,12,LARCENY,127
2022,May,12,OBSTRUCTING JUDICIARY,4
2022,May,12,OBSTRUCTING THE POLICE,10
2022,May,12,OTHER,7
2022,May,12,OUIL,2
2022,May,12,ROBBERY,16
2022,May,12,RUNAWAY,2
2022,May,12,SEX OFFENSES,30
2022,May,12,SEXUAL ASSAULT,5
2022,May,12,STOLEN PROPERTY,15
2022,May,12,STOLEN VEHICLE,76
2022,May,12,WEAPONS OFFENSES,23
2022,October,02,AGGRAVATED ASSAULT,33
2022,October,02,ARSON,2
2022,October,02,ASSAULT,53
2022,October,02,BURGLARY,21
2022,October,02,DAMAGE TO PROPERTY,25
2022,October,02,DANGEROUS DRUGS,1
2022,October,02,FAMILY OFFENSE,2
2022,October,02,FRAUD,6
2022,October,02,HOMICIDE,1
2022,October,02,JUSTIFIABLE HOMICIDE,1
2022,October,02,LARCENY,36
2022,October,02,OBSTRUCTING JUDICIARY,1
2022,October,02,OBSTRUCTING THE POLICE,3
2022,October,02,ROBBERY,8
2022,October,02,SEX OFFENSES,2
2022,October,02,SEXUAL ASSAULT,1
2022,October,02,STOLEN PROPERTY,8
2022,October,02,STOLEN VEHICLE,34
2022,October,02,WEAPONS OFFENSES,7
2022,October,03,AGGRAVATED ASSAULT,18
2022,October,03,ASSAULT,51
2022,October,03,BURGLARY,16
2022,October,03,DAMAGE TO PROPERTY,57
2022,October,03,DANGEROUS DRUGS,1
2022,October,03,DISORDERLY CONDUCT,2
2022,October,03,EXTORTION,2
2022,October,03,FAMILY OFFENSE,2
2022,October,03,FRAUD,13
2022,October,03,JUSTIFIABLE HOMICIDE,1
2022,October,03,KIDNAPPING,1
2022,October,03,LARCENY,100
2022,October,03,OBSTRUCTING JUDICIARY,4
2022,October,03,OBSTRUCTING THE POLICE,5
2022,October,03,OTHER,5
2022,October,03,OUIL,2
2022,October,03,ROBBERY,7
2022,October,03,SEX OFFENSES,7
2022,October,03,STOLEN PROPERTY,4
2022,October,03,STOLEN VEHICLE,43
2022,October,03,WEAPONS OFFENSES,8
2022,October,04,AGGRAVATED ASSAULT,15
2022,October,04,ARSON,1
2022,October,04,ASSAULT,31
2022,October,04,BURGLARY,6
2022,October,04,DAMAGE TO PROPERTY,25
2022,October,04,DANGEROUS DRUGS,2
2022,October,04,DISORDERLY CONDUCT,1
2022,October,04,FRAUD,5
2022,October,04,KIDNAPPING,1
2022,October,04,LARCENY,19
2022,October,04,OBSTRUCTING JUDICIARY,2
2022,October,04,OBSTRUCTING THE POLICE,6
2022,October,04,ROBBERY,2
2022,October,04,RUNAWAY,2
2022,October,04,SEX OFFENSES,2
2022,October,04,SEXUAL ASSAULT,1
